complaint_id,timestamp,ward_code,ward_name,issue_type,phone_number,latitude,longitude,status,is_duplicate,duplicate_parent_id,synthetic,seed,generator_version,generated_at
10296,2026-08-24T08:47:00Z,T,Mulund / Nahur,pipeline_burst,+91-9810037357,19.1708,72.9557,resolved,true,10282,true,42,2.0.0,2026-09-18T12:00:00Z
10297,2026-08-24T14:03:00Z,M/E,Govandi / Mankhurd / Shivaji Nagar,low_pressure,+91-9812811688,19.0542,72.9155,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10298,2026-08-24T13:28:00Z,K/E,Andheri East / Marol,contaminated_water,+91-9852658602,19.1177,72.8654,resolved,true,,true,42,2.0.0,2026-09-18T12:00:00Z
10299,2026-08-24T09:39:00Z,H/E,Bandra East / Santacruz East,severe_dry_pipe,+91-9857140412,19.061,72.8524,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10300,2026-08-24T17:01:00Z,M/E,Govandi / Mankhurd / Shivaji Nagar,contaminated_water,+91-9845883187,19.0596,72.9201,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10301,2026-08-24T10:17:00Z,T,Mulund / Nahur,low_pressure,+91-9821572569,19.1769,72.9575,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10302,2026-08-24T08:43:00Z,R/C,Borivali / Gorai,severe_dry_pipe,+91-9889317905,19.2332,72.8601,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10303,2026-08-24T17:54:00Z,K/W,Andheri West / Versova,severe_dry_pipe,+91-9822052407,19.1238,72.8322,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10304,2026-08-24T19:54:00Z,K/W,Andheri West / Versova,low_pressure,+91-9835181620,19.1318,72.8268,resolved,true,10289,true,42,2.0.0,2026-09-18T12:00:00Z
10305,2026-08-24T16:12:00Z,K/W,Andheri West / Versova,low_pressure,+91-9886265940,19.1305,72.8325,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10306,2026-08-24T07:40:00Z,M/E,Govandi / Mankhurd / Shivaji Nagar,contaminated_water,+91-9815546159,19.057,72.9166,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10307,2026-08-24T07:33:00Z,S,Bhandup / Kanjurmarg / Powai,severe_dry_pipe,+91-9861079525,19.1367,72.9328,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10308,2026-08-24T08:18:00Z,R/S,Kandivali West & East,severe_dry_pipe,+91-9811268518,19.2032,72.8547,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10309,2026-08-24T08:57:00Z,C,Marine Lines / Chandanwadi,severe_dry_pipe,+91-9860099345,18.9433,72.8273,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10310,2026-08-24T07:33:00Z,E,Byculla / Mazgaon / Nagpada,severe_dry_pipe,+91-9825468242,18.9724,72.8336,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10311,2026-08-24T19:08:00Z,D,Malabar Hill / Walkeshwar,contaminated_water,+91-9852865608,18.9586,72.8155,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10312,2026-08-24T21:11:00Z,K/W,Andheri West / Versova,severe_dry_pipe,+91-9834701917,19.1249,72.8303,resolved,true,10303,true,42,2.0.0,2026-09-18T12:00:00Z
10313,2026-08-24T16:04:00Z,N,Ghatkopar / Pant Nagar,severe_dry_pipe,+91-9860447456,19.0808,72.9126,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10314,2026-08-24T12:16:00Z,R/S,Kandivali West & East,low_pressure,+91-9893593251,19.2052,72.8542,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10315,2026-08-24T06:45:00Z,E,Byculla / Mazgaon / Nagpada,tanker_delay,+91-9852454933,18.9756,72.8291,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10316,2026-08-24T13:30:00Z,K/W,Andheri West / Versova,pipeline_burst,+91-9846427355,19.13,72.8251,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10317,2026-08-24T15:46:00Z,P/N,Malad / Marve / Malvani,pipeline_burst,+91-9821678146,19.1901,72.8452,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10318,2026-08-24T15:11:00Z,C,Marine Lines / Chandanwadi,severe_dry_pipe,+91-9817591040,18.9489,72.8281,resolved,true,10309,true,42,2.0.0,2026-09-18T12:00:00Z
10319,2026-08-25T08:35:00Z,P/S,Goregaon West & East,contaminated_water,+91-9836913282,19.1641,72.849,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10320,2026-08-25T17:00:00Z,E,Byculla / Mazgaon / Nagpada,severe_dry_pipe,+91-9845195489,18.9764,72.8333,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10321,2026-08-25T20:47:00Z,R/C,Borivali / Gorai,severe_dry_pipe,+91-9880516223,19.2302,72.8613,resolved,true,10302,true,42,2.0.0,2026-09-18T12:00:00Z
10322,2026-08-25T06:51:00Z,B,Sandhurst Road / Dongri,severe_dry_pipe,+91-9863059420,18.9527,72.8336,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10323,2026-08-25T19:53:00Z,M/E,Govandi / Mankhurd / Shivaji Nagar,severe_dry_pipe,+91-9859586796,19.0584,72.9222,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10324,2026-08-25T16:56:00Z,K/W,Andheri West / Versova,severe_dry_pipe,+91-9888793325,19.1237,72.8252,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10325,2026-08-25T13:47:00Z,K/W,Andheri West / Versova,low_pressure,+91-9856014321,19.1242,72.8307,resolved,true,10305,true,42,2.0.0,2026-09-18T12:00:00Z
10326,2026-08-25T14:43:00Z,M/E,Govandi / Mankhurd / Shivaji Nagar,pipeline_burst,+91-9899302037,19.0552,72.9213,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10327,2026-08-25T18:59:00Z,M/E,Govandi / Mankhurd / Shivaji Nagar,severe_dry_pipe,+91-9816151310,19.0589,72.9199,resolved,true,10323,true,42,2.0.0,2026-09-18T12:00:00Z
10328,2026-08-25T11:41:00Z,T,Mulund / Nahur,low_pressure,+91-9853754247,19.1724,72.9576,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10329,2026-08-25T17:35:00Z,D,Malabar Hill / Walkeshwar,contaminated_water,+91-9820631776,18.9575,72.8113,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10330,2026-08-25T07:24:00Z,C,Marine Lines / Chandanwadi,severe_dry_pipe,+91-9856083773,18.9447,72.8272,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10331,2026-08-25T17:53:00Z,M/E,Govandi / Mankhurd / Shivaji Nagar,severe_dry_pipe,+91-9896300135,19.0523,72.9177,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10332,2026-08-25T14:54:00Z,T,Mulund / Nahur,severe_dry_pipe,+91-9856342282,19.1728,72.953,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10333,2026-08-25T10:31:00Z,P/N,Malad / Marve / Malvani,low_pressure,+91-9814408948,19.1828,72.8506,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10334,2026-08-25T11:50:00Z,K/W,Andheri West / Versova,low_pressure,+91-9880047232,19.1232,72.8277,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10335,2026-08-25T15:33:00Z,C,Marine Lines / Chandanwadi,severe_dry_pipe,+91-9843436451,18.9467,72.8205,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10336,2026-08-25T09:09:00Z,C,Marine Lines / Chandanwadi,severe_dry_pipe,+91-9894742043,18.9431,72.82,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10337,2026-08-25T10:18:00Z,G/S,Worli / Lower Parel,severe_dry_pipe,+91-9856310200,19.0069,72.8198,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10338,2026-08-25T15:34:00Z,M/E,Govandi / Mankhurd / Shivaji Nagar,severe_dry_pipe,+91-9822429426,19.0531,72.922,resolved,true,10323,true,42,2.0.0,2026-09-18T12:00:00Z
10339,2026-08-25T11:44:00Z,L,Kurla / Asalpha / Sakinaka,contaminated_water,+91-9861825025,19.0694,72.88,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10340,2026-08-25T06:16:00Z,M/W,Chembur West / Tilak Nagar,pipeline_burst,+91-9838321907,19.0571,72.8976,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10341,2026-08-25T13:17:00Z,R/S,Kandivali West & East,severe_dry_pipe,+91-9859924756,19.2107,72.8525,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10342,2026-08-25T14:14:00Z,K/E,Andheri East / Marol,severe_dry_pipe,+91-9840084606,19.109,72.8729,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10343,2026-08-25T12:21:00Z,R/N,Dahisar / Mandapeshwar,tanker_delay,+91-9839445376,19.2505,72.8557,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10344,2026-08-25T21:53:00Z,D,Malabar Hill / Walkeshwar,pipeline_burst,+91-9831192765,18.9625,72.8074,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10345,2026-08-25T16:22:00Z,L,Kurla / Asalpha / Sakinaka,severe_dry_pipe,+91-9858268779,19.0767,72.8816,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10346,2026-08-25T18:42:00Z,H/W,Bandra West / Khar,pipeline_burst,+91-9831734015,19.0608,72.8281,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10347,2026-08-26T21:31:00Z,S,Bhandup / Kanjurmarg / Powai,pipeline_burst,+91-9829078582,19.1387,72.9266,resolved,true,,true,42,2.0.0,2026-09-18T12:00:00Z
10348,2026-08-26T06:29:00Z,D,Malabar Hill / Walkeshwar,contaminated_water,+91-9818150881,18.9606,72.8132,resolved,true,10329,true,42,2.0.0,2026-09-18T12:00:00Z
10349,2026-08-26T06:07:00Z,G/S,Worli / Lower Parel,severe_dry_pipe,+91-9881492702,19.0086,72.8192,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10350,2026-08-26T18:30:00Z,P/S,Goregaon West & East,pipeline_burst,+91-9897710291,19.16,72.8433,resolved,true,,true,42,2.0.0,2026-09-18T12:00:00Z
10351,2026-08-26T15:45:00Z,L,Kurla / Asalpha / Sakinaka,severe_dry_pipe,+91-9876024315,19.0747,72.8855,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10352,2026-08-26T06:33:00Z,L,Kurla / Asalpha / Sakinaka,low_pressure,+91-9897005020,19.0725,72.8847,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10353,2026-08-26T15:39:00Z,E,Byculla / Mazgaon / Nagpada,contaminated_water,+91-9855161971,18.9737,72.8357,resolved,true,,true,42,2.0.0,2026-09-18T12:00:00Z
10354,2026-08-26T14:06:00Z,K/W,Andheri West / Versova,low_pressure,+91-9842949509,19.1329,72.8299,resolved,true,10334,true,42,2.0.0,2026-09-18T12:00:00Z
10355,2026-08-26T10:42:00Z,T,Mulund / Nahur,severe_dry_pipe,+91-9898201137,19.1698,72.9517,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10356,2026-08-26T06:28:00Z,H/E,Bandra East / Santacruz East,severe_dry_pipe,+91-9870817365,19.0647,72.8532,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10357,2026-08-26T11:42:00Z,K/W,Andheri West / Versova,tanker_delay,+91-9899774827,19.1311,72.8266,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10358,2026-08-26T21:45:00Z,H/E,Bandra East / Santacruz East,severe_dry_pipe,+91-9867025412,19.06,72.8548,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10359,2026-08-26T14:42:00Z,K/W,Andheri West / Versova,low_pressure,+91-9842777523,19.1312,72.8258,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10360,2026-08-26T07:40:00Z,K/W,Andheri West / Versova,low_pressure,+91-9871011321,19.1328,72.8317,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10361,2026-08-26T14:25:00Z,G/N,Dharavi / Mahim / Dadar West,contaminated_water,+91-9892146320,19.0404,72.846,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10362,2026-08-26T09:24:00Z,M/E,Govandi / Mankhurd / Shivaji Nagar,tanker_delay,+91-9829020581,19.0518,72.9163,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10363,2026-08-26T15:20:00Z,M/W,Chembur West / Tilak Nagar,tanker_delay,+91-9893071318,19.063,72.8962,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10364,2026-08-26T09:43:00Z,C,Marine Lines / Chandanwadi,tanker_delay,+91-9819574258,18.946,72.8268,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10365,2026-08-26T11:33:00Z,B,Sandhurst Road / Dongri,severe_dry_pipe,+91-9835809678,18.951,72.8381,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10366,2026-08-26T16:56:00Z,M/E,Govandi / Mankhurd / Shivaji Nagar,tanker_delay,+91-9892937943,19.0562,72.9215,resolved,true,10362,true,42,2.0.0,2026-09-18T12:00:00Z
10367,2026-08-26T13:11:00Z,C,Marine Lines / Chandanwadi,severe_dry_pipe,+91-9842920864,18.9463,72.8227,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10368,2026-08-26T21:03:00Z,S,Bhandup / Kanjurmarg / Powai,severe_dry_pipe,+91-9815944111,19.1382,72.925,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10369,2026-08-26T17:00:00Z,K/W,Andheri West / Versova,severe_dry_pipe,+91-9852639097,19.1329,72.8342,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10370,2026-08-26T18:18:00Z,M/E,Govandi / Mankhurd / Shivaji Nagar,contaminated_water,+91-9828073900,19.0513,72.9142,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10371,2026-08-26T18:52:00Z,H/W,Bandra West / Khar,pipeline_burst,+91-9819980935,19.0546,72.8339,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10372,2026-08-26T12:27:00Z,L,Kurla / Asalpha / Sakinaka,severe_dry_pipe,+91-9849406542,19.0751,72.8804,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10373,2026-08-26T17:16:00Z,R/C,Borivali / Gorai,severe_dry_pipe,+91-9850413698,19.2268,72.8586,resolved,true,,true,42,2.0.0,2026-09-18T12:00:00Z
10374,2026-08-26T10:02:00Z,K/W,Andheri West / Versova,low_pressure,+91-9820022847,19.1317,72.8344,resolved,true,10354,true,42,2.0.0,2026-09-18T12:00:00Z
10375,2026-08-26T11:45:00Z,K/W,Andheri West / Versova,low_pressure,+91-9879687104,19.1259,72.8295,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10376,2026-08-26T18:43:00Z,D,Malabar Hill / Walkeshwar,contaminated_water,+91-9875663887,18.9645,72.811,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10377,2026-08-26T12:24:00Z,H/E,Bandra East / Santacruz East,contaminated_water,+91-9831355959,19.0668,72.8504,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10378,2026-08-27T11:15:00Z,C,Marine Lines / Chandanwadi,tanker_delay,+91-9822050016,18.9473,72.8217,resolved,true,10364,true,42,2.0.0,2026-09-18T12:00:00Z
10379,2026-08-27T18:27:00Z,R/S,Kandivali West & East,contaminated_water,+91-9832133488,19.2067,72.8479,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10380,2026-08-27T15:03:00Z,M/W,Chembur West / Tilak Nagar,severe_dry_pipe,+91-9855595002,19.0614,72.8957,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10381,2026-08-27T07:46:00Z,G/S,Worli / Lower Parel,low_pressure,+91-9840294632,19.0071,72.8201,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10382,2026-08-27T20:07:00Z,P/S,Goregaon West & East,severe_dry_pipe,+91-9840893554,19.1645,72.8458,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10383,2026-08-27T11:07:00Z,K/W,Andheri West / Versova,contaminated_water,+91-9862992190,19.1308,72.8279,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10384,2026-08-27T09:13:00Z,K/W,Andheri West / Versova,contaminated_water,+91-9813278875,19.1317,72.8261,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10385,2026-08-27T09:31:00Z,M/E,Govandi / Mankhurd / Shivaji Nagar,severe_dry_pipe,+91-9827513462,19.0554,72.9172,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10386,2026-08-27T12:03:00Z,R/S,Kandivali West & East,pipeline_burst,+91-9839013022,19.2102,72.8511,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10387,2026-08-27T16:16:00Z,T,Mulund / Nahur,low_pressure,+91-9817651867,19.1741,72.9574,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10388,2026-08-27T16:00:00Z,R/C,Borivali / Gorai,severe_dry_pipe,+91-9895479191,19.2283,72.8528,resolved,true,10373,true,42,2.0.0,2026-09-18T12:00:00Z
10389,2026-08-27T06:46:00Z,M/E,Govandi / Mankhurd / Shivaji Nagar,severe_dry_pipe,+91-9868994222,19.0592,72.9189,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10390,2026-08-27T19:09:00Z,A,Colaba / Fort / Nariman Point,low_pressure,+91-9838700866,18.9238,72.8339,resolved,true,,true,42,2.0.0,2026-09-18T12:00:00Z
10391,2026-08-27T18:16:00Z,K/W,Andheri West / Versova,tanker_delay,+91-9855192260,19.1249,72.8298,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10392,2026-08-27T14:45:00Z,K/E,Andheri East / Marol,contaminated_water,+91-9824197496,19.1132,72.8728,resolved,true,,true,42,2.0.0,2026-09-18T12:00:00Z
10393,2026-08-27T07:24:00Z,H/E,Bandra East / Santacruz East,contaminated_water,+91-9851200569,19.0622,72.8528,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10394,2026-08-27T12:56:00Z,M/W,Chembur West / Tilak Nagar,contaminated_water,+91-9812590579,19.061,72.8984,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10395,2026-08-27T11:42:00Z,M/E,Govandi / Mankhurd / Shivaji Nagar,severe_dry_pipe,+91-9852590275,19.0541,72.917,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10396,2026-08-27T16:58:00Z,K/W,Andheri West / Versova,low_pressure,+91-9847258863,19.1289,72.828,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10397,2026-08-27T17:10:00Z,K/W,Andheri West / Versova,contaminated_water,+91-9839899149,19.1231,72.8262,resolved,true,10383,true,42,2.0.0,2026-09-18T12:00:00Z
10398,2026-08-27T06:52:00Z,K/W,Andheri West / Versova,contaminated_water,+91-9868206200,19.1269,72.828,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10399,2026-08-27T10:07:00Z,K/W,Andheri West / Versova,severe_dry_pipe,+91-9869032390,19.125,72.8323,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10400,2026-08-27T08:51:00Z,K/E,Andheri East / Marol,pipeline_burst,+91-9817807119,19.1149,72.8649,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10401,2026-08-27T18:30:00Z,M/E,Govandi / Mankhurd / Shivaji Nagar,pipeline_burst,+91-9835585598,19.0566,72.9142,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10402,2026-08-27T12:14:00Z,S,Bhandup / Kanjurmarg / Powai,contaminated_water,+91-9892646095,19.1384,72.93,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10403,2026-08-27T17:31:00Z,R/N,Dahisar / Mandapeshwar,contaminated_water,+91-9881391237,19.2529,72.8576,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10404,2026-08-27T09:55:00Z,K/W,Andheri West / Versova,contaminated_water,+91-9863715359,19.1316,72.8335,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10405,2026-08-27T07:41:00Z,K/W,Andheri West / Versova,severe_dry_pipe,+91-9867657203,19.1258,72.8294,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10406,2026-08-27T21:40:00Z,M/E,Govandi / Mankhurd / Shivaji Nagar,contaminated_water,+91-9872279402,19.0551,72.9219,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10407,2026-08-28T16:17:00Z,B,Sandhurst Road / Dongri,severe_dry_pipe,+91-9889569064,18.9522,72.8418,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10408,2026-08-28T20:14:00Z,K/W,Andheri West / Versova,tanker_delay,+91-9871424035,19.1277,72.8289,resolved,true,10391,true,42,2.0.0,2026-09-18T12:00:00Z
10409,2026-08-28T11:03:00Z,H/W,Bandra West / Khar,low_pressure,+91-9883341202,19.0622,72.8311,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10410,2026-08-28T08:43:00Z,R/N,Dahisar / Mandapeshwar,pipeline_burst,+91-9834818586,19.2524,72.8562,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10411,2026-08-28T17:21:00Z,K/E,Andheri East / Marol,low_pressure,+91-9835802281,19.1165,72.8672,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10412,2026-08-28T08:46:00Z,R/N,Dahisar / Mandapeshwar,low_pressure,+91-9898464873,19.2576,72.8545,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10413,2026-08-28T16:59:00Z,R/N,Dahisar / Mandapeshwar,contaminated_water,+91-9859906117,19.2568,72.8606,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10414,2026-08-28T15:13:00Z,B,Sandhurst Road / Dongri,low_pressure,+91-9865653078,18.9488,72.8354,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10415,2026-08-28T14:14:00Z,H/E,Bandra East / Santacruz East,severe_dry_pipe,+91-9870488064,19.0586,72.8509,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10416,2026-08-28T17:12:00Z,M/E,Govandi / Mankhurd / Shivaji Nagar,severe_dry_pipe,+91-9831209215,19.0532,72.9133,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10417,2026-08-28T16:48:00Z,R/C,Borivali / Gorai,severe_dry_pipe,+91-9816372042,19.2298,72.8561,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10418,2026-08-28T09:46:00Z,T,Mulund / Nahur,pipeline_burst,+91-9883069334,19.1692,72.9541,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10419,2026-08-28T09:18:00Z,K/W,Andheri West / Versova,severe_dry_pipe,+91-9864232594,19.1322,72.826,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10420,2026-08-28T16:20:00Z,K/W,Andheri West / Versova,low_pressure,+91-9886945060,19.129,72.8272,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10421,2026-08-28T21:28:00Z,K/W,Andheri West / Versova,severe_dry_pipe,+91-9860895634,19.1296,72.8327,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10422,2026-08-28T15:56:00Z,K/W,Andheri West / Versova,contaminated_water,+91-9813947245,19.1295,72.832,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10423,2026-08-28T09:36:00Z,F/N,Matunga / Sion / Wadala,severe_dry_pipe,+91-9857860095,19.024,72.8549,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10424,2026-08-28T13:29:00Z,G/S,Worli / Lower Parel,contaminated_water,+91-9864076443,19.0094,72.8248,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10425,2026-08-28T16:19:00Z,K/E,Andheri East / Marol,contaminated_water,+91-9864827880,19.1145,72.865,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10426,2026-08-28T19:51:00Z,K/W,Andheri West / Versova,severe_dry_pipe,+91-9880329089,19.125,72.834,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10427,2026-08-28T14:33:00Z,M/E,Govandi / Mankhurd / Shivaji Nagar,low_pressure,+91-9889606347,19.0515,72.9162,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10428,2026-08-28T09:09:00Z,M/W,Chembur West / Tilak Nagar,severe_dry_pipe,+91-9899900238,19.0576,72.9028,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10429,2026-08-28T20:25:00Z,M/E,Govandi / Mankhurd / Shivaji Nagar,contaminated_water,+91-9879425335,19.0527,72.9185,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10430,2026-08-28T21:36:00Z,L,Kurla / Asalpha / Sakinaka,severe_dry_pipe,+91-9860273758,19.07,72.8784,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10431,2026-08-28T10:30:00Z,F/N,Matunga / Sion / Wadala,contaminated_water,+91-9813747681,19.027,72.8549,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10432,2026-08-28T09:27:00Z,N,Ghatkopar / Pant Nagar,contaminated_water,+91-9863780091,19.0829,72.9045,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10433,2026-08-28T20:43:00Z,D,Malabar Hill / Walkeshwar,severe_dry_pipe,+91-9847284599,18.9565,72.8163,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10434,2026-08-28T14:47:00Z,R/C,Borivali / Gorai,contaminated_water,+91-9877403084,19.2281,72.8596,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10435,2026-08-28T13:21:00Z,A,Colaba / Fort / Nariman Point,tanker_delay,+91-9812035223,18.9234,72.8373,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10436,2026-08-28T09:33:00Z,R/C,Borivali / Gorai,severe_dry_pipe,+91-9870767763,19.2323,72.8565,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10437,2026-08-28T06:49:00Z,K/W,Andheri West / Versova,contaminated_water,+91-9835927386,19.1247,72.8311,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10438,2026-08-29T07:07:00Z,G/S,Worli / Lower Parel,pipeline_burst,+91-9826210725,19.0015,72.8211,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10439,2026-08-29T14:18:00Z,K/W,Andheri West / Versova,contaminated_water,+91-9833369172,19.1234,72.8294,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10440,2026-08-29T14:46:00Z,M/E,Govandi / Mankhurd / Shivaji Nagar,tanker_delay,+91-9892502556,19.0518,72.9152,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10441,2026-08-29T19:58:00Z,N,Ghatkopar / Pant Nagar,contaminated_water,+91-9855003258,19.0803,72.9114,resolved,true,10432,true,42,2.0.0,2026-09-18T12:00:00Z
10442,2026-08-29T15:33:00Z,M/E,Govandi / Mankhurd / Shivaji Nagar,pipeline_burst,+91-9833313229,19.059,72.9178,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10443,2026-08-29T18:16:00Z,K/E,Andheri East / Marol,low_pressure,+91-9823122696,19.1108,72.8653,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10444,2026-08-29T07:25:00Z,K/W,Andheri West / Versova,contaminated_water,+91-9839227690,19.126,72.8349,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
